datetime,season,weather,temp,humidity,windspeed,casual,registered,count
10/10/2011 10:00,2,3,19.19042964,110.2293298,49.29565858,43,120,192.7336491
10/10/2011 11:00,4,2,1.509785763,101.1846344,24.5550089,48,179,338.5236912
10/10/2011 12:00,2,2,15.61781099,69.18826022,33.73921283,37,167,273.5603738
10/10/2011 13:00,1,2,13.90738992,67.58663495,34.87196562,35,131,260.476944
10/10/2011 14:00,4,3,,,,33,155,281.836198
10/10/2011 15:00,2,1,14.56036553,79.64396046,30.28222394,28,53,208.3957032
10/10/2011 16:00,3,3,-0.276308728,315.5851301,156.5111105,46,195,311.493546
10/10/2011 17:00,4,4,18.50090023,93.86881113,23.7757213,22,97,172.3146518
10/10/2011 18:00,4,3,21.32203764,99.07669194,20.32586155,22,48,123.8723187
10/10/2011 19:00,3,1,,,,15,103,227.8583505
10/10/2011 20:00,1,1,,,,43,111,179.3476173
10/10/2011 21:00,3,4,16.41167349,103.660645,7.13981503,6,133,177.5903626
10/10/2011 22:00,4,2,18.27561792,63.7674113,26.06331534,44,32,148.0232846
10/10/2011 23:00,1,1,-0.369187776,102.7491398,35.5195855,0,132,192.3090517
10/11/2011 0:00,2,1,18.55460157,87.97628128,5.087860266,18,145,256.9017642
10/11/2011 1:00,2,1,,,,44,130,198.6911003
10/11/2011 2:00,2,4,12.77587271,118.1935747,28.28395089,32,97,191.8229959
10/11/2011 3:00,4,1,23.96062919,80.30941352,32.14234656,33,121,213.2005142
10/11/2011 4:00,3,2,22.2063584,104.7291682,10.97692398,0,1,33.62304944
10/11/2011 5:00,1,4,4.668772896,50.68730662,13.26185017,11,64,166.129686
10/11/2011 6:00,2,2,15.12563003,85.37350097,7.638111021,24,34,119.9958793
10/11/2011 7:00,1,1,29.47719486,110.8532945,15.59003203,22,178,260.7067069
10/11/2011 8:00,4,1,0.743793206,95.79095365,25.74016095,24,67,130.9673906
10/11/2011 9:00,2,2,21.71380528,82.95079023,44.83005183,30,34,117.5920876
10/11/2011 10:00,4,4,14.31261384,52.51916354,30.07005723,23,71,128.0188
10/11/2011 11:00,3,4,106.291915,392.4852544,57.23114382,9,171,270.5602036
10/11/2011 12:00,4,2,,,,1,28,124.6112881
10/11/2011 13:00,4,1,6.308218066,114.123421,33.62900358,32,163,310.0082619
10/11/2011 14:00,3,3,,,,36,77,190.6076372
10/11/2011 15:00,1,2,10.09346397,75.46004506,51.12962636,22,41,117.3891096
10/11/2011 16:00,3,2,-4.131903397,199.7747392,164.195754,1,112,163.476414
10/11/2011 17:00,3,2,57.77933111,229.3014084,165.3006342,3,93,175.2444071
10/11/2011 18:00,4,1,2.524251683,115.0049046,0.698429178,22,113,205.5305394
10/11/2011 19:00,1,4,18.92940226,113.5949508,42.75294145,45,6,110.2580672
10/11/2011 20:00,2,1,67.12023546,328.7199499,47.42099926,40,140,236.6016449
10/11/2011 21:00,3,2,19.9149627,78.26211203,30.52899312,37,21,157.5794173
10/11/2011 22:00,1,1,18.58676756,99.51247786,25.12005687,22,56,129.4679986
10/11/2011 23:00,3,1,1.597687359,86.47406414,29.31932583,11,172,287.8034229
10/12/2011 0:00,3,2,,,,43,181,293.8469689
10/12/2011 1:00,3,1,18.15023515,77.89160819,24.41008771,23,1,77.3262085
10/12/2011 2:00,3,3,,,,28,199,267.7843174
10/12/2011 3:00,4,1,,,,40,56,155.6864265
10/12/2011 4:00,1,1,23.91446406,76.64423616,33.42437795,27,117,223.4029241
10/12/2011 5:00,1,4,1.984143364,108.8743263,48.25826238,14,83,149.9713626
10/12/2011 6:00,1,4,22.51646721,88.2962974,39.58931161,9,74,172.7716273
10/12/2011 7:00,3,2,1.982551621,65.49879804,24.96228902,33,33,117.4326168
10/12/2011 8:00,4,2,,,,28,43,131.4776776
10/12/2011 9:00,3,4,18.67525431,107.9220788,2.511961259,30,68,123.6002281
10/12/2011 10:00,3,3,20.79510036,123.9204675,9.536981187,22,52,154.9652222
10/12/2011 11:00,1,1,60.30567527,388.4332034,206.2740943,17,189,262.1455153
10/12/2011 12:00,3,3,6.15244204,99.30231204,21.63582594,6,93,210.5067822
10/12/2011 13:00,2,3,,,,26,32,143.2648603
10/12/2011 14:00,3,4,8.994726646,61.78504218,39.29868678,8,75,149.6354578
10/12/2011 15:00,2,2,6.114617044,75.32208554,31.91854782,19,68,187.8356619
10/12/2011 16:00,3,1,2.798066904,116.4139562,48.53480372,20,128,224.2135755
10/12/2011 17:00,4,2,,,,27,162,283.2880543
10/12/2011 18:00,4,3,25.58598085,62.09276787,25.28798985,49,24,111.1490584
10/12/2011 19:00,1,3,4.656743712,117.4071235,44.72048387,2,131,210.8358337
10/12/2011 20:00,3,2,22.79091241,323.5336096,122.5369429,44,72,195.0618005
10/12/2011 21:00,2,2,19.41106438,41.32313286,14.25031659,9,117,143.6179013
10/12/2011 22:00,2,4,18.88179987,91.84441542,11.69593597,16,112,237.1388979
10/12/2011 23:00,3,2,25.19801225,121.3243815,39.28930942,34,114,177.1101789
10/13/2011 0:00,2,2,1.47758684,73.36236845,3.77943896,20,124,168.9313004
10/13/2011 1:00,4,4,0.975920663,123.8735775,47.49567952,8,194,180.4196421
10/13/2011 2:00,2,2,17.75420033,67.4230829,1.478665731,16,93,187.075935
10/13/2011 3:00,1,3,62.90376582,193.1156164,134.7480957,31,126,171.5483548
10/13/2011 4:00,4,2,,,,47,137,232.3128059
10/13/2011 5:00,4,1,16.60434863,103.9433539,30.60834896,37,147,272.936527
10/13/2011 6:00,4,3,3.35022474,82.62970509,26.58510273,27,39,135.5421596
10/13/2011 7:00,3,4,56.82146372,426.7332048,176.0904501,17,194,256.0497635
10/13/2011 8:00,3,3,22.54801599,92.46515001,34.67695683,5,74,95.02041715
10/13/2011 9:00,4,4,8.737001124,89.79055903,41.63474947,5,14,79.4925491
10/13/2011 10:00,3,1,,,,16,115,220.3593388
10/13/2011 11:00,2,1,,,,9,155,248.7063317
10/13/2011 12:00,3,3,7.806567851,111.7435692,1.127351439,1,107,225.2648329
10/13/2011 13:00,3,2,3.386775624,52.14232959,9.432634382,32,34,110.0378322
10/13/2011 14:00,4,3,10.09903509,109.1841327,33.41423754,42,6,72.11077225
10/13/2011 15:00,1,3,1.797492044,107.0039322,25.27357103,24,181,277.9005182
10/13/2011 16:00,1,1,18.07925615,115.3613155,40.00512702,37,169,275.9248437
10/13/2011 17:00,1,4,,,,0,37,100.4166485
10/13/2011 18:00,2,3,7.112214929,102.7309261,20.65454743,15,63,119.1507388
10/13/2011 19:00,3,2,0.881610109,77.58655162,45.07119976,25,56,64.92156049
10/13/2011 20:00,1,1,,,,40,107,180.3048022
10/13/2011 21:00,4,3,9.299487582,42.84777324,48.36286373,11,156,247.1955327
10/13/2011 22:00,1,3,5.359473407,65.93123772,43.39593634,8,123,202.9826775
10/13/2011 23:00,1,2,,,,12,193,297.4019926
10/14/2011 0:00,3,3,19.82184738,108.6276048,48.44225972,6,82,161.7798451
10/14/2011 1:00,3,3,8.562262652,77.75553693,36.98680874,0,133,218.4852325
10/14/2011 2:00,3,3,17.10660796,123.7646821,48.68385701,30,80,196.3270154
10/14/2011 3:00,2,3,8.531097848,58.01453822,3.462660926,34,1,98.97966166
10/14/2011 4:00,2,2,0.146043842,93.47144428,48.2625244,23,166,253.1707332
10/14/2011 5:00,1,3,4.93053448,108.8511383,28.54461015,2,133,111.0602738
10/14/2011 6:00,3,3,20.22943691,115.9804072,9.249847509,18,13,74.60901267
10/14/2011 7:00,1,3,75.28963463,279.9329528,58.25326638,3,145,192.884854
10/14/2011 8:00,4,1,-1.456381535,99.98106904,44.82282004,27,69,156.0032369
10/14/2011 9:00,4,2,1.639156956,81.87169667,27.35030922,43,75,153.3376088
10/14/2011 10:00,3,1,14.1711344,112.2772536,51.08181405,29,149,269.3551316
10/14/2011 11:00,3,1,20.24413254,90.43164683,5.94415435,35,77,148.7633619
10/14/2011 12:00,4,2,40.00772724,405.6948591,91.91871231,41,12,149.2621019
10/14/2011 13:00,3,1,14.02695524,61.65480784,18.30794225,3,72,109.3349458
10/14/2011 14:00,2,1,2.14836474,99.63449514,26.85451552,22,113,180.0366894
10/14/2011 15:00,2,1,3.711492935,88.29114542,32.9833057,10,105,157.7362114
10/14/2011 16:00,3,2,-1.393800993,98.51123141,32.32349126,3,9,60.22407266
10/14/2011 17:00,4,3,20.5797766,103.8205053,0.589640641,10,26,134.4507546
10/14/2011 18:00,1,4,35.52372606,412.5308247,28.7807442,48,13,114.2596129
10/14/2011 19:00,3,4,21.71251133,112.6727837,5.11237367,23,8,85.00302578
10/14/2011 20:00,3,2,19.21724173,74.67331759,43.91992937,19,136,195.779361
10/14/2011 21:00,1,4,90.40075551,410.3996127,71.85367224,44,184,283.2200281
10/14/2011 22:00,3,2,3.216358344,49.5957369,21.08596231,16,104,189.4878724
10/14/2011 23:00,1,2,6.756151729,97.71635195,23.6395016,12,34,102.5201881
10/15/2011 0:00,4,4,25.48457935,112.3248133,44.78810257,16,153,227.4468735
10/15/2011 1:00,2,1,18.91372892,60.16977492,2.320203581,14,168,275.4171575
10/15/2011 2:00,4,3,24.62505544,118.3544529,8.766535267,3,108,182.1263634
10/15/2011 3:00,2,4,5.027615649,110.7739656,34.62582366,17,105,150.3709817
10/15/2011 4:00,1,4,5.716664155,86.37108983,48.73584001,42,120,222.3202281
10/15/2011 5:00,2,4,20.75142574,71.36414242,34.07209916,8,66,120.7083511
10/15/2011 6:00,4,4,-1.507196532,80.18509659,14.81091056,47,29,154.4703189
10/15/2011 7:00,2,2,13.50646664,121.3209666,27.59052614,2,28,95.90843044
10/15/2011 8:00,1,2,8.989764886,56.88180138,50.9848309,26,83,205.710269
10/15/2011 9:00,2,3,-4.164976845,99.73249401,27.13049498,17,67,124.580427
10/15/2011 10:00,3,3,4.54989701,52.39043432,18.97385786,16,13,85.9897938
10/15/2011 11:00,4,4,,,,9,108,147.8197197
10/15/2011 12:00,3,4,2.798395598,110.1307511,49.62931609,36,179,276.4698143
10/15/2011 13:00,1,4,16.60094043,73.44290607,37.33599972,28,38,82.60724228
10/15/2011 14:00,2,3,5.651961078,120.6021834,37.30094598,46,20,138.3299926
10/15/2011 15:00,3,4,4.930872971,79.29054976,14.04447199,49,70,180.0024634
10/15/2011 16:00,3,1,103.0366813,309.3631674,124.0684264,4,5,76.30260087
10/15/2011 17:00,2,3,12.1107036,52.46528502,19.74036661,46,182,314.2719182
10/15/2011 18:00,2,1,6.953641052,120.4454776,13.25633636,5,39,113.3527863
10/15/2011 19:00,4,4,18.52193047,59.71912725,45.60873856,39,197,260.2862306
10/15/2011 20:00,3,2,23.08485583,101.2487356,19.64768631,34,152,231.894231
10/15/2011 21:00,3,1,-3.520880757,69.95365117,15.13249799,4,131,195.1458372
10/15/2011 22:00,1,3,6.736756888,76.99413013,48.23624507,49,161,262.6891827
10/15/2011 23:00,4,1,,,,14,88,158.3343207
10/16/2011 0:00,1,3,,,,26,21,158.1375446
10/16/2011 1:00,3,4,22.99172998,56.29500779,34.14122219,43,55,163.4855527
10/16/2011 2:00,1,1,,,,38,45,156.9236104
10/16/2011 3:00,3,2,23.21535396,110.9782123,44.46152757,32,119,153.172722
10/16/2011 4:00,3,1,,,,23,183,290.797864
10/16/2011 5:00,1,2,,,,20,154,321.9575508
10/16/2011 6:00,1,3,29.69778729,69.19726217,24.134067,1,89,192.7493011
10/16/2011 7:00,2,4,11.1690974,59.31894797,49.16723923,18,115,182.1549666
10/16/2011 8:00,2,4,4.233082171,56.90702324,3.63303136,44,162,336.7734025
10/16/2011 9:00,2,2,,,,17,143,223.147591
10/16/2011 10:00,3,3,,,,9,103,183.500121
10/16/2011 11:00,1,4,,,,44,147,245.2616916
10/16/2011 12:00,4,3,19.76845966,99.93480385,13.39319559,36,14,103.4662699
10/16/2011 13:00,3,2,-0.323730292,132.4277688,4.370944005,22,109,125.8040506
10/16/2011 14:00,4,2,-2.526412221,440.6205092,209.8482481,44,199,328.8528104
10/16/2011 15:00,1,1,3.259682541,116.1525241,44.84812129,40,23,116.2991388
10/16/2011 16:00,3,4,15.51348372,71.08673319,26.80467583,0,189,245.5483726
10/16/2011 17:00,4,4,-1.025059262,50.73188203,38.62233197,5,79,154.3714434
10/16/2011 18:00,4,1,10.01578165,111.5741714,29.83498277,0,43,92.71510047
10/16/2011 19:00,2,2,17.95304932,46.59981705,41.13016379,17,141,228.0483968
10/16/2011 20:00,2,2,23.37791153,66.22886075,43.27646683,26,72,196.2065675
10/16/2011 21:00,2,2,4.299855844,82.28324125,12.50713227,47,109,230.240324
10/16/2011 22:00,3,2,23.69334941,60.17706723,26.13731745,39,178,274.4721932
10/16/2011 23:00,1,3,5.422877959,101.1668272,34.19479839,37,149,244.3534507
10/17/2011 0:00,1,4,20.60102919,102.7116957,50.53928033,44,159,271.0573204
10/17/2011 1:00,2,4,,,,16,79,132.0562259
10/17/2011 2:00,2,2,-0.01887609,117.9748026,48.08219796,25,114,207.2377604
10/17/2011 3:00,2,2,16.22442476,68.21047001,43.83163738,12,24,118.5203432
10/17/2011 4:00,4,2,3.064933821,102.7190123,30.44397795,9,176,249.5899592
10/17/2011 5:00,2,4,4.61868954,79.23429823,46.0743754,37,22,108.2217618
10/17/2011 6:00,4,4,10.73538153,104.9443352,19.67618992,25,36,114.3139283
10/17/2011 7:00,1,2,18.90227669,56.10167481,22.4551092,30,2,113.473397
10/17/2011 8:00,3,3,,,,22,59,109.8843562
10/17/2011 9:00,3,1,,,,49,58,144.3772512
10/17/2011 10:00,3,1,-6.006576954,50.11191885,17.74827907,19,150,182.6452711
10/17/2011 11:00,3,1,13.31296467,48.44791811,31.89507251,22,32,116.8536111
10/17/2011 12:00,4,4,9.487433243,58.81424085,24.58218722,44,181,312.6716418
10/17/2011 13:00,4,4,5.784343742,82.92689061,47.2552505,26,38,165.7408404
10/17/2011 14:00,2,1,-3.699342218,72.55187693,49.6268613,14,152,274.2377477
10/17/2011 15:00,4,1,12.57416965,113.0001187,26.41971928,37,62,140.0449477
10/17/2011 16:00,2,3,18.06816736,88.59356572,29.69156052,10,88,167.2415132
10/17/2011 17:00,2,4,17.46749204,84.89656543,38.36674223,7,102,158.652639
10/17/2011 18:00,3,4,,,,13,84,208.1327656
10/17/2011 19:00,4,1,-5.881590177,73.98223716,12.52707702,12,186,298.7882866
10/17/2011 20:00,4,3,26.51232733,72.3373205,39.62527151,21,158,245.7085041
10/17/2011 21:00,2,3,,,,33,48,124.0671647
10/17/2011 22:00,2,1,,,,0,102,60.18803851
10/17/2011 23:00,1,1,5.096477095,52.50029651,42.14656792,36,187,241.6028331
10/18/2011 0:00,1,4,,,,31,108,145.0235593
10/18/2011 1:00,2,1,8.398963137,60.2441307,13.77100484,10,191,219.1868922
10/18/2011 2:00,1,2,8.978848262,76.37113304,34.06845833,9,165,291.9208379
10/18/2011 3:00,1,3,21.89309514,62.79412927,13.03486067,29,70,121.6857198
10/18/2011 4:00,2,1,20.08385943,96.31100138,13.45480555,11,90,130.6902381
10/18/2011 5:00,2,2,28.13497869,108.9043656,44.54700919,41,76,150.8843824
10/18/2011 6:00,4,3,,,,40,86,265.4380396
10/18/2011 7:00,2,2,11.03767178,87.8972927,14.68529406,33,7,99.58973507
10/18/2011 8:00,2,2,-0.127876457,84.30254477,46.41728371,24,12,127.2710469
10/18/2011 9:00,3,1,28.83811639,96.30101184,13.80917049,35,25,126.6884111
10/18/2011 10:00,4,3,,,,3,137,141.8759209
10/18/2011 11:00,4,2,,,,20,90,217.369031
10/18/2011 12:00,4,4,13.29831403,66.49622646,14.79763584,29,55,157.404418
10/18/2011 13:00,3,3,16.02875965,56.48684406,22.13516884,37,131,225.7018074
10/18/2011 14:00,2,4,28.24533628,93.69036709,46.59976917,11,105,230.1387149
10/18/2011 15:00,4,1,2.302183276,77.09948098,13.88383813,38,30,118.9201298
10/18/2011 16:00,4,4,,,,24,16,96.96586298
10/18/2011 17:00,1,3,3.820482487,54.0367103,38.66561273,18,135,203.9269691
10/18/2011 18:00,4,2,24.14287036,85.41725276,16.10739959,1,179,273.5505351
10/18/2011 19:00,2,2,-4.794494793,70.21218899,35.98128323,21,36,142.6582431
10/18/2011 20:00,2,3,-2.935817268,119.0111875,23.05955609,29,124,222.5838926
10/18/2011 21:00,1,2,,,,35,147,211.6540848
10/18/2011 22:00,4,4,12.11400301,57.45043673,39.41680473,2,46,98.08190079
10/18/2011 23:00,4,2,8.080702215,98.04651319,3.784293933,22,50,101.6081909
10/19/2011 0:00,4,2,-3.937813525,62.83442754,15.13767418,3,113,211.9635769
10/19/2011 1:00,3,4,24.83684229,87.66352882,19.5711516,27,57,97.89255772
10/19/2011 2:00,4,4,23.00850696,90.68764023,24.20020651,13,43,164.9473633
10/19/2011 3:00,2,4,9.7818065,90.88608855,34.24732267,5,97,201.7276761
10/19/2011 4:00,2,1,19.12112087,97.69795597,23.4163418,5,10,48.52409815
10/19/2011 5:00,3,4,14.4564695,59.79614129,30.31744855,40,11,99.56732502
10/19/2011 6:00,3,4,5.504904143,117.450822,31.59722678,36,137,212.6708418
10/19/2011 7:00,4,1,6.999823934,112.2270399,20.06995274,6,53,132.9326819
10/19/2011 8:00,1,2,13.82329531,65.00278446,47.61096803,12,33,148.3810418
10/19/2011 9:00,3,4,11.92515088,56.13325895,49.27052426,0,157,253.5581145
10/19/2011 10:00,3,3,4.67260649,69.59467879,31.71219459,23,142,212.9835738
10/19/2011 11:00,4,4,20.82495718,73.60651358,5.813609096,33,135,266.597666
10/19/2011 12:00,4,4,13.1651499,92.99935181,27.44103622,9,99,204.090094
10/19/2011 13:00,3,1,15.77870687,52.47883362,10.87311001,5,167,227.2524077
10/19/2011 14:00,1,3,2.849672741,121.3826302,27.64623656,3,21,84.61567569
10/19/2011 15:00,3,2,60.6799695,199.3228415,47.9099359,7,4,118.1328706
10/19/2011 16:00,4,2,8.283066006,69.13678639,36.58927805,45,19,156.6143356
10/19/2011 17:00,4,3,9.403742746,58.57112946,6.003406894,47,117,261.5890429
10/19/2011 18:00,3,4,22.01500741,55.82993499,48.31463978,14,48,200.3891039
10/19/2011 19:00,1,1,,,,44,118,239.2276613
10/19/2011 20:00,3,3,9.203262241,84.6626302,35.35721435,11,179,260.5616757
10/19/2011 21:00,3,3,19.53862948,59.25848919,48.36117338,38,193,332.5119543
10/19/2011 22:00,4,2,28.6070181,115.05976,13.88160643,46,146,312.3905672
10/19/2011 23:00,1,1,18.62451978,113.8659019,51.3479249,5,141,188.3962445
10/20/2011 0:00,2,3,18.60337034,330.1674114,87.00608424,20,6,80.66444237
10/20/2011 1:00,1,1,88.59899077,410.5808226,198.3987101,45,184,259.1452281
10/20/2011 2:00,3,4,,,,31,79,180.9670077
10/20/2011 3:00,3,2,23.35770684,91.48260059,11.92023534,31,9,127.3444415
10/20/2011 4:00,3,4,14.37540843,72.81267451,43.69706782,26,106,164.1825528
10/20/2011 5:00,1,1,,,,46,149,289.644938
10/20/2011 6:00,4,4,-1.785475146,87.87723134,13.63327053,10,132,189.0134793
10/20/2011 7:00,3,2,9.348749612,115.5539351,7.751214301,21,23,88.55179136
10/20/2011 8:00,3,1,24.14535795,88.70751991,9.956106064,35,142,271.475902
10/20/2011 9:00,1,3,-3.965864209,115.459744,32.06671564,22,87,150.8057913
10/20/2011 10:00,2,4,13.92937644,77.04724948,20.93567226,36,153,207.4373205
10/20/2011 11:00,2,2,25.14530942,102.5828097,41.86586405,22,54,158.834268
10/20/2011 12:00,4,3,,,,26,97,179.5557788
10/20/2011 13:00,4,2,6.696846243,100.9935643,50.26615112,33,145,274.4309189
10/20/2011 14:00,3,1,57.88945267,364.9267039,14.87807092,19,170,274.4611934
10/20/2011 15:00,1,1,11.04603884,68.39335348,4.209518291,14,133,155.004855
10/20/2011 16:00,3,4,,,,41,172,312.9021842
10/20/2011 17:00,4,2,-1.557359168,120.269558,45.65011943,3,24,144.411009
10/20/2011 18:00,1,2,15.99112201,48.70364972,42.50351606,28,143,262.4089878
10/20/2011 19:00,1,2,22.44212597,83.53657305,27.01321017,39,182,313.5990805
10/20/2011 20:00,4,1,-2.050749539,76.8789469,14.22386487,10,183,245.9355039
10/20/2011 21:00,2,4,4.044624913,79.56896513,1.552407301,48,28,122.0472174
10/20/2011 22:00,2,2,,,,6,63,135.7038437
10/20/2011 23:00,1,2,20.2588327,106.7485744,26.7912241,10,128,225.9101017
10/21/2011 0:00,3,3,6.140913122,119.0189406,20.20815447,41,123,251.1374006
10/21/2011 1:00,2,2,21.55092283,82.05399541,29.86039666,32,172,251.1443775
10/21/2011 2:00,3,4,1.912778863,81.95700204,39.39491034,29,108,181.0855617
10/21/2011 3:00,2,3,27.72643784,117.6680401,35.23162368,31,25,71.53822235
10/21/2011 4:00,2,3,10.72222601,130.5403771,14.92730432,39,84,202.6329278
10/21/2011 5:00,3,3,14.93682703,120.4489386,31.72951161,36,49,133.5144094
10/21/2011 6:00,4,1,,,,12,154,217.1590345
10/21/2011 7:00,2,3,18.92940176,56.63472542,10.14993798,6,99,217.0091778
10/21/2011 8:00,2,2,3.563872911,47.63986071,42.5960757,23,162,263.107147
10/21/2011 9:00,3,1,-2.330179804,107.5595688,37.31868495,10,79,158.825011
10/21/2011 10:00,4,1,,,,30,28,143.026553
10/21/2011 11:00,2,1,19.58597766,103.378457,9.538181289,43,134,279.7216517
10/21/2011 12:00,2,1,21.2631189,62.67320842,48.50900856,13,61,85.56141916
10/21/2011 13:00,4,1,11.41347469,96.76297285,7.528231304,43,70,156.0996126
10/21/2011 14:00,2,1,,,,25,126,204.0870589
10/21/2011 15:00,4,1,0.721001641,82.15732318,20.52588869,0,33,63.68349525
10/21/2011 16:00,4,3,19.68018634,79.02781976,5.773217321,5,175,232.0597697
10/21/2011 17:00,3,4,18.30365013,114.7319034,16.67254552,30,132,175.4650469
10/21/2011 18:00,1,2,18.6219458,72.15751282,9.317660665,42,116,245.6471621
10/21/2011 19:00,4,2,11.78088192,94.99724795,25.59089402,42,7,93.43935029
10/21/2011 20:00,3,3,28.01953909,80.08683088,48.99245966,11,199,275.975897
10/21/2011 21:00,1,3,24.00530356,100.8337644,18.91292035,0,42,103.469194
10/21/2011 22:00,2,1,16.5985171,95.24202769,31.91088911,5,179,260.6352612
10/21/2011 23:00,1,4,20.29518979,415.6233946,192.1062376,28,73,87.068749
10/22/2011 0:00,4,1,14.97490795,51.59987194,32.82908002,29,0,102.3861183
10/22/2011 1:00,4,3,14.17742946,70.29899729,19.59800784,12,37,100.6082389
10/22/2011 2:00,4,1,12.70497194,115.0149824,52.81160358,29,6,107.0497055
10/22/2011 3:00,4,2,7.539232923,69.66063098,10.24303234,11,80,115.4430021
10/22/2011 4:00,4,2,12.24400681,60.39433369,28.94473393,9,183,264.2196444
10/22/2011 5:00,3,1,15.37352733,83.99063676,41.8668365,38,173,309.7476154
10/22/2011 6:00,4,4,8.372415617,94.54990886,1.484668116,9,23,97.46809815
10/22/2011 7:00,3,1,5.095843333,50.86898318,35.91502138,17,34,89.2407497
10/22/2011 8:00,2,1,20.25061771,74.8793259,14.20863131,5,41,85.53491028
10/22/2011 9:00,4,4,,,,7,194,278.0109821
10/22/2011 10:00,4,4,-1.797445267,85.84642621,15.59946297,19,43,138.7959768
10/22/2011 11:00,1,4,7.576379063,51.21804505,50.98535337,40,3,113.3858247
10/22/2011 12:00,2,2,26.69573897,66.56361703,46.34393182,15,107,180.5467456
10/22/2011 13:00,4,1,15.42960719,98.98383622,12.50318856,1,118,184.7442405
10/22/2011 14:00,4,3,9.039316706,68.7153681,7.814838499,10,76,143.6911268
10/22/2011 15:00,2,4,23.20068371,101.5770242,20.73793671,23,23,94.19493972
10/22/2011 16:00,3,4,-3.523287187,103.8788751,32.31829312,18,70,170.3286632
10/22/2011 17:00,4,1,,,,3,146,217.8908597
10/22/2011 18:00,1,3,5.747869416,125.1338584,50.0760811,2,122,222.2866162
10/22/2011 19:00,4,1,-0.310284232,73.88690704,40.84789405,14,90,197.0593532
10/22/2011 20:00,1,1,49.98304489,210.3218121,126.1948742,39,177,283.8608467
10/22/2011 21:00,1,4,11.79358663,102.098036,9.259474304,3,145,225.3809021
10/22/2011 22:00,4,4,14.18795747,93.38237971,5.596654569,42,93,165.786931
10/22/2011 23:00,4,2,20.48417092,67.5154425,31.30316112,16,155,228.157944
10/23/2011 0:00,1,3,22.849597,66.90623395,30.61295847,8,156,233.7486061
10/23/2011 1:00,2,3,11.41730378,76.59368913,44.41135172,24,72,107.9697459
10/23/2011 2:00,2,4,8.228238848,62.93053374,19.71800205,0,102,174.3176093
10/23/2011 3:00,4,4,0.029839014,97.16348367,4.064826216,39,102,171.6412717
10/23/2011 4:00,3,4,,,,1,84,118.9137111
10/23/2011 5:00,2,3,11.90771206,76.06127479,49.9666645,44,172,259.4998216
10/23/2011 6:00,4,2,-0.920330732,79.5832338,41.30013728,32,101,191.4523623
10/23/2011 7:00,2,3,15.10789255,82.26116785,4.187924414,21,134,174.5098931
10/23/2011 8:00,3,4,13.14290879,67.53759343,46.24862124,41,44,170.0332551
10/23/2011 9:00,4,4,4.554012604,53.10105459,26.27125871,11,88,163.6397126
10/23/2011 10:00,3,2,,,,26,153,296.0497645
10/23/2011 11:00,4,1,5.700958814,65.33217563,18.10154935,10,69,147.286049
10/23/2011 12:00,3,1,7.092376334,95.32631038,31.05395237,41,48,165.391046
10/23/2011 13:00,2,3,23.22255327,112.8043837,29.48261567,13,118,164.6342315
10/23/2011 14:00,2,1,12.05696251,81.47165189,32.97656011,13,83,119.7791333
10/23/2011 15:00,3,1,-2.128718892,127.5687821,31.07998638,39,145,261.7914217
10/23/2011 16:00,3,3,23.97159813,113.1129034,9.197853671,42,39,107.4013487
10/23/2011 17:00,3,4,10.02023904,436.7960192,65.0432609,21,17,116.4388554
10/23/2011 18:00,4,1,17.23837349,121.0728911,44.5810671,8,46,164.3624418
10/23/2011 19:00,2,4,8.395837231,100.4942459,34.61282315,14,0,101.5231187
10/23/2011 20:00,4,3,9.996648371,98.88662279,23.82981187,32,160,268.2468206
10/23/2011 21:00,2,4,22.10854621,56.05259028,10.72873787,18,38,123.2017131
10/23/2011 22:00,1,4,18.28532927,99.66914207,3.083944781,30,111,188.5813923
10/23/2011 23:00,4,3,-2.788873121,94.42696884,15.41402941,17,22,94.64676179
10/24/2011 0:00,2,4,,,,11,13,66.10415428
10/24/2011 1:00,2,1,22.16482967,106.0120269,25.35793408,39,171,229.5883201
10/24/2011 2:00,4,1,,,,36,36,132.0967128
10/24/2011 3:00,4,1,12.8647474,88.89727565,16.75019585,44,70,206.2540238
10/24/2011 4:00,2,1,13.89520971,70.72660352,42.86573761,48,75,143.3368696
10/24/2011 5:00,4,4,16.16440363,107.7053376,37.14356485,0,164,264.9392048
10/24/2011 6:00,3,1,17.654962,111.5941436,8.558369677,33,155,283.4833393
10/24/2011 7:00,4,4,18.88698599,116.5670726,34.46311841,6,122,198.8612911
10/24/2011 8:00,4,2,20.17512081,102.4943896,9.6053373,1,6,78.08621467
10/24/2011 9:00,4,4,19.53618175,51.60811695,33.66902163,21,108,182.3310037
10/24/2011 10:00,2,1,18.27290269,119.9003465,8.223652957,3,120,183.162449
10/24/2011 11:00,3,2,7.980324813,63.41452336,20.40660646,44,179,267.9779555
10/24/2011 12:00,1,3,14.44021006,119.8182433,31.04107309,45,144,248.8182446
10/24/2011 13:00,1,4,17.54023449,58.11981068,4.563831361,19,189,271.0474834
10/24/2011 14:00,3,1,21.37627574,84.21956031,9.780024597,2,164,281.2736285
10/24/2011 15:00,3,1,,,,8,13,96.78841356
10/24/2011 16:00,3,1,6.14913447,87.89690616,25.25292914,17,178,247.5214776
10/24/2011 17:00,2,3,22.99454513,73.63025127,45.72254748,15,54,124.8200202
